Mechanism,Imputation_Method,Patient,MR,Accuracy,Precision,Recall,F1_Score
MAR_h,MLP,AA2KP1S,05,95.52238805970148,100.0,95.52238805970148,97.70992366412213
MAR_h,MLP,AA2KP1S,10,73.13432835820896,100.0,73.13432835820896,84.48275862068965
MAR_h,MLP,AA2KP1S,15,79.1044776119403,100.0,79.1044776119403,88.33333333333333
MAR_h,MLP,AA2KP1S,20,79.16666666666666,91.93548387096774,85.07462686567165,88.3720930232558
MAR_h,MLP,AA2KP1S,25,82.5,83.54430379746836,98.50746268656717,90.41095890410958
MAR_h,MLP,APGIB2T,05,87.5,97.22222222222221,89.74358974358975,93.33333333333333
MAR_h,MLP,APGIB2T,10,61.72839506172839,94.33962264150944,64.1025641025641,76.33587786259541
MAR_h,MLP,APGIB2T,15,59.756097560975604,92.45283018867924,62.82051282051282,74.80916030534351
MAR_h,MLP,APGIB2T,20,62.19512195121951,92.72727272727272,65.38461538461539,76.69172932330828
MAR_h,MLP,APGIB2T,25,62.96296296296296,94.44444444444444,65.38461538461539,77.27272727272727
MAR_h,MLP,AHYIJDV,05,85.36585365853658,97.22222222222221,87.5,92.10526315789474
MAR_h,MLP,AHYIJDV,10,65.57377049180327,65.57377049180327,100.0,79.20792079207921
MAR_h,MLP,AHYIJDV,15,36.36363636363637,40.0,80.0,53.333333333333336
MAR_h,MLP,AHYIJDV,20,7.228915662650602,12.244897959183673,15.0,13.48314606741573
MAR_h,MLP,AHYIJDV,25,43.75,53.84615384615385,70.0,60.8695652173913
MAR_h,MLP,ASFODQR,05,100.0,100.0,100.0,100.0
MAR_h,MLP,ASFODQR,10,89.47368421052632,95.32710280373831,93.57798165137615,94.44444444444446
MAR_h,MLP,ASFODQR,15,72.22222222222221,84.25925925925925,83.4862385321101,83.87096774193547
MAR_h,MLP,ASFODQR,20,72.1311475409836,87.12871287128714,80.73394495412845,83.80952380952381
MAR_h,MLP,ASFODQR,25,72.35772357723577,86.40776699029125,81.65137614678899,83.9622641509434
MAR_h,MLP,AUY8KYW,05,89.28571428571429,90.9090909090909,98.0392156862745,94.33962264150944
MAR_h,MLP,AUY8KYW,10,92.3076923076923,97.95918367346938,94.11764705882352,96.0
MAR_h,MLP,AUY8KYW,15,76.47058823529412,100.0,76.47058823529412,86.66666666666666
MAR_h,MLP,AUY8KYW,20,80.3921568627451,100.0,80.3921568627451,89.1304347826087
MAR_h,MLP,AUY8KYW,25,77.58620689655173,86.53846153846155,88.23529411764706,87.37864077669903
MAR_h,MLP,A3OU183,05,83.78378378378379,91.17647058823529,91.17647058823529,91.17647058823528
MAR_h,MLP,A3OU183,10,65.4320987654321,80.3030303030303,77.94117647058823,79.1044776119403
MAR_h,MLP,A3OU183,15,78.48101265822784,84.93150684931507,91.17647058823529,87.94326241134752
MAR_h,MLP,A3OU183,20,76.92307692307693,85.71428571428571,88.23529411764706,86.95652173913044
MAR_h,MLP,A3OU183,25,63.095238095238095,76.81159420289855,77.94117647058823,77.37226277372262
MAR_h,MLP,AOYM4KG,05,93.75,95.23809523809523,98.36065573770492,96.77419354838709
MAR_h,MLP,AOYM4KG,10,80.0,81.08108108108108,98.36065573770492,88.8888888888889
MAR_h,MLP,AOYM4KG,15,50.0,51.32743362831859,95.08196721311475,66.66666666666666
MAR_h,MLP,AOYM4KG,20,17.5,22.04724409448819,45.90163934426229,29.78723404255319
MAR_h,MLP,AOYM4KG,25,12.222222222222221,15.602836879432624,36.0655737704918,21.782178217821784
MAR_h,MLP,AV2GF3B,05,95.95959595959596,98.95833333333334,96.93877551020408,97.93814432989691
MAR_h,MLP,AV2GF3B,10,94.05940594059405,96.93877551020408,96.93877551020408,96.93877551020408
MAR_h,MLP,AV2GF3B,15,83.4862385321101,89.2156862745098,92.85714285714286,90.99999999999999
MAR_h,MLP,AV2GF3B,20,81.08108108108108,87.37864077669903,91.83673469387756,89.55223880597015
MAR_h,MLP,AV2GF3B,25,76.31578947368422,84.46601941747572,88.77551020408163,86.56716417910448
MAR_h,MLP,A0NVTRV,05,96.36363636363636,98.14814814814815,98.14814814814815,98.14814814814815
MAR_h,MLP,A0NVTRV,10,89.47368421052632,94.44444444444444,94.44444444444444,94.44444444444444
MAR_h,MLP,A0NVTRV,15,92.85714285714286,96.29629629629629,96.29629629629629,96.29629629629629
MAR_h,MLP,A0NVTRV,20,96.36363636363636,98.14814814814815,98.14814814814815,98.14814814814815
MAR_h,MLP,A0NVTRV,25,57.14285714285714,80.0,66.66666666666666,72.72727272727272
MAR_h,MLP,A1K5DRI,05,97.77777777777777,97.77777777777777,100.0,98.87640449438202
MAR_h,MLP,A1K5DRI,10,95.55555555555556,97.72727272727273,97.72727272727273,97.72727272727273
MAR_h,MLP,A1K5DRI,15,89.79591836734694,89.79591836734694,100.0,94.62365591397848
MAR_h,MLP,A1K5DRI,20,93.47826086956522,95.55555555555556,97.72727272727273,96.62921348314609
MAR_h,MLP,A1K5DRI,25,82.6086956521739,95.0,86.36363636363636,90.47619047619048
MAR_h,MLP,AYEFCWQ,05,100.0,100.0,100.0,100.0
MAR_h,MLP,AYEFCWQ,10,100.0,100.0,100.0,100.0
MAR_h,MLP,AYEFCWQ,15,100.0,100.0,100.0,100.0
MAR_h,MLP,AYEFCWQ,20,98.57142857142858,98.57142857142858,100.0,99.28057553956835
MAR_h,MLP,AYEFCWQ,25,97.1830985915493,97.1830985915493,100.0,98.57142857142858
MAR_h,MLP,AMV7EQF,05,90.0,94.73684210526315,94.73684210526315,94.73684210526315
MAR_h,MLP,AMV7EQF,10,88.13559322033898,96.29629629629629,91.22807017543859,93.69369369369369
MAR_h,MLP,AMV7EQF,15,87.93103448275862,98.07692307692307,89.47368421052632,93.57798165137613
MAR_h,MLP,AMV7EQF,20,54.41176470588235,77.08333333333334,64.91228070175438,70.47619047619048
MAR_h,MLP,AMV7EQF,25,69.35483870967742,89.58333333333334,75.43859649122807,81.9047619047619
MAR_h,MLP,AZIK4ZA,05,71.83098591549296,86.4406779661017,80.95238095238095,83.60655737704919
MAR_h,MLP,AZIK4ZA,10,22.666666666666664,58.620689655172406,26.984126984126984,36.95652173913043
MAR_h,MLP,AZIK4ZA,15,7.865168539325842,21.21212121212121,11.11111111111111,14.583333333333334
MAR_h,MLP,AZIK4ZA,20,0.0,0.0,0.0,0.0
MAR_h,MLP,AZIK4ZA,25,0.9615384615384616,2.380952380952381,1.5873015873015872,1.9047619047619047
MAR_h,MLP,AJWW3IY,05,97.31543624161074,98.63945578231292,98.63945578231292,98.63945578231292
MAR_h,MLP,AJWW3IY,10,96.0,97.95918367346938,97.95918367346938,97.95918367346938
MAR_h,MLP,AJWW3IY,15,94.70198675496688,97.27891156462584,97.27891156462584,97.27891156462584
MAR_h,MLP,AJWW3IY,20,94.07894736842105,96.62162162162163,97.27891156462584,96.94915254237287
MAR_h,MLP,AJWW3IY,25,94.70198675496688,97.27891156462584,97.27891156462584,97.27891156462584
MAR_h,MLP,AX6281V,05,90.27777777777779,100.0,90.27777777777779,94.89051094890512
MAR_h,MLP,AX6281V,10,77.64705882352942,83.54430379746836,91.66666666666666,87.41721854304636
MAR_h,MLP,AX6281V,15,27.2108843537415,34.78260869565217,55.55555555555556,42.780748663101605
MAR_h,MLP,AX6281V,20,0.684931506849315,1.3333333333333335,1.3888888888888888,1.3605442176870746
MAR_h,MLP,AX6281V,25,0.0,0.0,0.0,0.0
MAR_h,MLP,AYWIEKR,05,86.32478632478633,86.32478632478633,100.0,92.66055045871559
MAR_h,MLP,AYWIEKR,10,62.31884057971014,69.91869918699187,85.14851485148515,76.7857142857143
MAR_h,MLP,AYWIEKR,15,64.61538461538461,74.33628318584071,83.16831683168317,78.50467289719624
MAR_h,MLP,AYWIEKR,20,64.22764227642277,78.21782178217822,78.21782178217822,78.21782178217822
MAR_h,MLP,AYWIEKR,25,52.55474452554745,66.66666666666666,71.28712871287128,68.89952153110048
MAR_h,MLP,ATHKM6V,05,84.21052631578947,100.0,84.21052631578947,91.42857142857143
MAR_h,MLP,ATHKM6V,10,86.36363636363636,86.36363636363636,100.0,92.68292682926828
MAR_h,MLP,ATHKM6V,15,90.47619047619048,90.47619047619048,100.0,95.0
MAR_h,MLP,ATHKM6V,20,84.0909090909091,86.04651162790698,97.36842105263158,91.35802469135803
MAR_h,MLP,ATHKM6V,25,82.05128205128204,96.96969696969697,84.21052631578947,90.14084507042254
MAR_h,MLP,AFPB8J2,05,82.30088495575221,86.11111111111111,94.89795918367348,90.29126213592234
MAR_h,MLP,AFPB8J2,10,68.25396825396825,75.43859649122807,87.75510204081633,81.13207547169812
MAR_h,MLP,AFPB8J2,15,53.67647058823529,65.76576576576578,74.48979591836735,69.85645933014354
MAR_h,MLP,AFPB8J2,20,52.20588235294118,65.13761467889908,72.44897959183673,68.59903381642512
MAR_h,MLP,AFPB8J2,25,54.88721804511278,67.5925925925926,74.48979591836735,70.873786407767
MAR_h,MLP,A0VFT1N,05,94.05940594059405,96.93877551020408,96.93877551020408,96.93877551020408
MAR_h,MLP,A0VFT1N,10,83.33333333333334,90.0,91.83673469387756,90.9090909090909
MAR_h,MLP,A0VFT1N,15,72.17391304347827,83.0,84.6938775510204,83.83838383838385
MAR_h,MLP,A0VFT1N,20,86.79245283018868,92.0,93.87755102040816,92.92929292929293
MAR_h,MLP,A0VFT1N,25,78.84615384615384,93.18181818181817,83.6734693877551,88.17204301075267
MAR_h,MLP,AURCTAK,05,73.68421052631578,84.0,85.71428571428571,84.84848484848484
MAR_h,MLP,AURCTAK,10,47.14285714285714,61.111111111111114,67.3469387755102,64.07766990291262
MAR_h,MLP,AURCTAK,15,21.176470588235293,33.33333333333333,36.734693877551024,34.95145631067961
MAR_h,MLP,AURCTAK,20,27.160493827160494,40.74074074074074,44.89795918367347,42.71844660194174
MAR_h,MLP,AURCTAK,25,13.186813186813188,22.22222222222222,24.489795918367346,23.300970873786408
MAR_h,MLP,A36HR6Y,05,88.88888888888889,100.0,88.88888888888889,94.11764705882352
MAR_h,MLP,A36HR6Y,10,77.77777777777779,100.0,77.77777777777779,87.50000000000001
MAR_h,MLP,A36HR6Y,15,66.66666666666666,100.0,66.66666666666666,80.0
MAR_h,MLP,A36HR6Y,20,64.28571428571429,64.28571428571429,100.0,78.26086956521739
MAR_h,MLP,A36HR6Y,25,32.142857142857146,32.142857142857146,100.0,48.64864864864865
MAR_h,MLP,A4E0D03,05,92.98245614035088,100.0,92.98245614035088,96.36363636363636
MAR_h,MLP,A4E0D03,10,79.66101694915254,95.91836734693877,82.45614035087719,88.67924528301887
MAR_h,MLP,A4E0D03,15,66.17647058823529,80.35714285714286,78.94736842105263,79.64601769911505
MAR_h,MLP,A4E0D03,20,68.57142857142857,78.68852459016394,84.21052631578947,81.35593220338983
MAR_h,MLP,A4E0D03,25,64.28571428571429,77.58620689655173,78.94736842105263,78.2608695652174
MAR_h,MLP,AJMQUVV,05,69.56521739130434,82.05128205128204,82.05128205128204,82.05128205128204
MAR_h,MLP,AJMQUVV,10,64.77272727272727,85.07462686567165,73.07692307692307,78.6206896551724
MAR_h,MLP,AJMQUVV,15,53.125,73.91304347826086,65.38461538461539,69.3877551020408
MAR_h,MLP,AJMQUVV,20,48.97959183673469,70.58823529411765,61.53846153846154,65.75342465753424
MAR_h,MLP,AJMQUVV,25,37.704918032786885,51.11111111111111,58.97435897435898,54.76190476190476
MAR_h,MLP,A4G0044,05,83.9080459770115,91.25,91.25,91.25
MAR_h,MLP,A4G0044,10,64.94845360824742,78.75,78.75,78.75
MAR_h,MLP,A4G0044,15,63.26530612244898,77.5,77.5,77.5
MAR_h,MLP,A4G0044,20,49.532710280373834,66.25,66.25,66.25
MAR_h,MLP,A4G0044,25,45.45454545454545,62.5,62.5,62.5
MAR_h,MLP,AIFDJZB,05,82.75862068965517,100.0,82.75862068965517,90.56603773584906
MAR_h,MLP,AIFDJZB,10,73.52941176470588,83.33333333333334,86.20689655172413,84.7457627118644
MAR_h,MLP,AIFDJZB,15,65.9090909090909,65.9090909090909,100.0,79.45205479452055
MAR_h,MLP,AIFDJZB,20,52.72727272727272,52.72727272727272,100.0,69.04761904761904
MAR_h,MLP,AIFDJZB,25,93.54838709677419,93.54838709677419,100.0,96.66666666666666
MAR_h,MLP,AQC0L71,05,94.73684210526315,100.0,94.73684210526315,97.2972972972973
MAR_h,MLP,AQC0L71,10,100.0,100.0,100.0,100.0
MAR_h,MLP,AQC0L71,15,94.73684210526315,100.0,94.73684210526315,97.2972972972973
MAR_h,MLP,AQC0L71,20,84.21052631578947,100.0,84.21052631578947,91.42857142857143
MAR_h,MLP,AQC0L71,25,90.0,94.73684210526315,94.73684210526315,94.73684210526315
MAR_h,MLP,A7EM0B6,05,81.57894736842105,81.57894736842105,100.0,89.85507246376811
MAR_h,MLP,A7EM0B6,10,96.875,96.875,100.0,98.4126984126984
MAR_h,MLP,A7EM0B6,15,87.5,96.55172413793103,90.32258064516128,93.33333333333333
MAR_h,MLP,A7EM0B6,20,40.0,45.28301886792453,77.41935483870968,57.14285714285714
MAR_h,MLP,A7EM0B6,25,37.142857142857146,76.47058823529412,41.935483870967744,54.166666666666664
MNAR_l,None,A1ZJ41O,05,53.76344086021505,54.347826086956516,98.0392156862745,69.93006993006993
MNAR_l,None,A1ZJ41O,10,51.06382978723404,52.74725274725275,94.11764705882352,67.6056338028169
MNAR_l,None,A1ZJ41O,15,48.35164835164835,52.38095238095239,86.27450980392157,65.18518518518519
MNAR_l,None,A1ZJ41O,20,50.0,55.12820512820513,84.31372549019608,66.66666666666667
MNAR_l,None,A1ZJ41O,25,51.21951219512195,57.534246575342465,82.35294117647058,67.74193548387098
MNAR_l,None,AKXN5ZZ,05,82.23938223938224,85.54216867469879,95.51569506726457,90.2542372881356
MNAR_l,None,AKXN5ZZ,10,67.8030303030303,81.36363636363636,80.26905829596413,80.81264108352144
MNAR_l,None,AKXN5ZZ,15,42.857142857142854,78.83211678832117,48.4304932735426,60.0
MNAR_l,None,AKXN5ZZ,20,34.24124513618677,72.1311475409836,39.46188340807175,51.01449275362319
MNAR_l,None,AKXN5ZZ,25,24.899598393574294,70.45454545454545,27.802690582959645,39.87138263665596
MNAR_l,None,AAXAA7Z,05,89.65517241379311,98.11320754716981,91.22807017543859,94.54545454545455
MNAR_l,None,AAXAA7Z,10,85.96491228070175,100.0,85.96491228070175,92.45283018867924
MNAR_l,None,AAXAA7Z,15,77.19298245614034,100.0,77.19298245614034,87.12871287128714
MNAR_l,None,AAXAA7Z,20,68.42105263157895,100.0,68.42105263157895,81.25000000000001
MNAR_l,None,AAXAA7Z,25,57.01754385964912,100.0,57.01754385964912,72.62569832402235
MNAR_l,None,AA2KP1S,05,87.01298701298701,87.01298701298701,100.0,93.05555555555556
MNAR_l,None,AA2KP1S,10,76.31578947368422,86.56716417910447,86.56716417910447,86.56716417910447
MNAR_l,None,AA2KP1S,15,65.27777777777779,90.38461538461539,70.1492537313433,78.99159663865547
MNAR_l,None,AA2KP1S,20,62.16216216216216,86.79245283018868,68.65671641791045,76.66666666666666
MNAR_l,None,AA2KP1S,25,55.714285714285715,92.85714285714286,58.2089552238806,71.55963302752293
MNAR_l,None,APGIB2T,05,93.97590361445783,93.97590361445783,100.0,96.8944099378882
MNAR_l,None,APGIB2T,10,91.66666666666666,92.7710843373494,98.71794871794873,95.65217391304347
MNAR_l,None,APGIB2T,15,80.23255813953489,89.6103896103896,88.46153846153845,89.03225806451613
MNAR_l,None,APGIB2T,20,70.11494252873564,87.14285714285714,78.2051282051282,82.43243243243245
MNAR_l,None,APGIB2T,25,58.94736842105262,76.71232876712328,71.7948717948718,74.17218543046357
MNAR_l,None,AHYIJDV,05,42.5,100.0,42.5,59.64912280701754
MNAR_l,None,AHYIJDV,10,30.508474576271187,48.64864864864865,45.0,46.75324675324675
MNAR_l,None,AHYIJDV,15,14.492753623188406,25.64102564102564,25.0,25.316455696202528
MNAR_l,None,AHYIJDV,20,13.88888888888889,23.809523809523807,25.0,24.390243902439025
MNAR_l,None,AHYIJDV,25,19.047619047619047,34.285714285714285,30.0,32.0
MNAR_l,None,ASFODQR,05,94.4954128440367,100.0,94.4954128440367,97.16981132075472
MNAR_l,None,ASFODQR,10,88.07339449541286,100.0,88.07339449541286,93.65853658536587
MNAR_l,None,ASFODQR,15,80.73394495412845,100.0,80.73394495412845,89.34010152284264
MNAR_l,None,ASFODQR,20,69.72477064220183,100.0,69.72477064220183,82.16216216216216
MNAR_l,None,ASFODQR,25,64.22018348623854,100.0,64.22018348623854,78.2122905027933
MNAR_l,None,AUY8KYW,05,62.857142857142854,69.84126984126983,86.27450980392157,77.19298245614034
MNAR_l,None,AUY8KYW,10,40.298507462686565,62.7906976744186,52.94117647058824,57.44680851063829
MNAR_l,None,AUY8KYW,15,4.10958904109589,12.0,5.88235294117647,7.894736842105263
MNAR_l,None,AUY8KYW,20,4.545454545454546,16.666666666666664,5.88235294117647,8.695652173913045
MNAR_l,None,AUY8KYW,25,0.0,0.0,0.0,0.0
MNAR_l,None,A3OU183,05,58.119658119658126,58.119658119658126,100.0,73.5135135135135
MNAR_l,None,A3OU183,10,53.96825396825397,53.96825396825397,100.0,70.10309278350516
MNAR_l,None,A3OU183,15,54.400000000000006,54.400000000000006,100.0,70.46632124352332
MNAR_l,None,A3OU183,20,55.73770491803278,55.73770491803278,100.0,71.57894736842105
MNAR_l,None,A3OU183,25,57.14285714285714,57.14285714285714,100.0,72.72727272727273
MNAR_l,None,AOYM4KG,05,51.26050420168067,51.26050420168067,100.0,67.77777777777777
MNAR_l,None,AOYM4KG,10,39.473684210526315,39.735099337748345,98.36065573770492,56.60377358490566
MNAR_l,None,AOYM4KG,15,38.21656050955414,38.46153846153847,98.36065573770492,55.29953917050692
MNAR_l,None,AOYM4KG,20,40.397350993377486,40.397350993377486,100.0,57.54716981132076
MNAR_l,None,AOYM4KG,25,41.95804195804196,42.25352112676056,98.36065573770492,59.11330049261083
MNAR_l,None,AV2GF3B,05,86.72566371681415,86.72566371681415,100.0,92.89099526066352
MNAR_l,None,AV2GF3B,10,87.5,87.5,100.0,93.33333333333333
MNAR_l,None,AV2GF3B,15,86.72566371681415,86.72566371681415,100.0,92.89099526066352
MNAR_l,None,AV2GF3B,20,89.90825688073394,89.90825688073394,100.0,94.68599033816426
MNAR_l,None,AV2GF3B,25,85.45454545454545,88.67924528301887,95.91836734693877,92.15686274509804
MNAR_l,None,A0NVTRV,05,59.09090909090909,76.47058823529412,72.22222222222221,74.28571428571428
MNAR_l,None,A0NVTRV,10,47.14285714285714,67.3469387755102,61.111111111111114,64.07766990291262
MNAR_l,None,A0NVTRV,15,30.263157894736842,51.11111111111111,42.592592592592595,46.46464646464646
MNAR_l,None,A0NVTRV,20,21.518987341772153,40.476190476190474,31.48148148148148,35.41666666666667
MNAR_l,None,A0NVTRV,25,12.048192771084338,25.64102564102564,18.51851851851852,21.50537634408602
MNAR_l,None,A1K5DRI,05,45.83333333333333,45.83333333333333,100.0,62.857142857142854
MNAR_l,None,A1K5DRI,10,47.82608695652174,47.82608695652174,100.0,64.70588235294117
MNAR_l,None,A1K5DRI,15,46.590909090909086,48.23529411764706,93.18181818181817,63.565891472868216
MNAR_l,None,A1K5DRI,20,49.39759036144578,51.24999999999999,93.18181818181817,66.1290322580645
MNAR_l,None,A1K5DRI,25,48.717948717948715,52.77777777777778,86.36363636363636,65.51724137931035
MNAR_l,None,AYEFCWQ,05,95.77464788732394,97.14285714285714,98.55072463768117,97.84172661870504
MNAR_l,None,AYEFCWQ,10,88.0,91.66666666666666,95.65217391304348,93.61702127659574
MNAR_l,None,AYEFCWQ,15,68.81720430107528,72.72727272727273,92.7536231884058,81.52866242038218
MNAR_l,None,AYEFCWQ,20,59.04761904761905,63.26530612244898,89.85507246376811,74.25149700598801
MNAR_l,None,AYEFCWQ,25,56.86274509803921,63.73626373626373,84.05797101449275,72.5
MNAR_l,None,AMV7EQF,05,77.41935483870968,90.56603773584906,84.21052631578947,87.27272727272727
MNAR_l,None,AMV7EQF,10,50.70422535211267,72.0,63.1578947368421,67.28971962616822
MNAR_l,None,AMV7EQF,15,25.0,60.71428571428571,29.82456140350877,40.0
MNAR_l,None,AMV7EQF,20,0.0,0.0,0.0,0.0
MNAR_l,None,AMV7EQF,25,0.0,0.0,0.0,0.0
MNAR_l,None,AZIK4ZA,05,66.23376623376623,78.46153846153847,80.95238095238095,79.68749999999999
MNAR_l,None,AZIK4ZA,10,45.20547945205479,76.74418604651163,52.38095238095239,62.26415094339623
MNAR_l,None,AZIK4ZA,15,47.72727272727273,62.68656716417911,66.66666666666666,64.61538461538461
MNAR_l,None,AZIK4ZA,20,34.72222222222222,73.52941176470588,39.682539682539684,51.54639175257733
MNAR_l,None,AZIK4ZA,25,35.61643835616438,72.22222222222221,41.269841269841265,52.52525252525252
MNAR_l,None,AJWW3IY,05,91.33333333333333,97.85714285714285,93.19727891156462,95.47038327526133
MNAR_l,None,AJWW3IY,10,82.35294117647058,95.45454545454545,85.71428571428571,90.32258064516128
MNAR_l,None,AJWW3IY,15,79.19463087248322,98.33333333333333,80.27210884353741,88.38951310861422
MNAR_l,None,AJWW3IY,20,72.78911564625851,100.0,72.78911564625851,84.25196850393701
MNAR_l,None,AJWW3IY,25,64.62585034013605,100.0,64.62585034013605,78.51239669421489
MNAR_l,None,AX6281V,05,55.08474576271186,58.55855855855856,90.27777777777779,71.03825136612022
MNAR_l,None,AX6281V,10,41.17647058823529,46.666666666666664,77.77777777777779,58.333333333333336
MNAR_l,None,AX6281V,15,32.33532934131736,36.241610738255034,75.0,48.86877828054299
MNAR_l,None,AX6281V,20,24.864864864864867,28.930817610062892,63.888888888888886,39.82683982683983
MNAR_l,None,AX6281V,25,22.47191011235955,27.397260273972602,55.55555555555556,36.69724770642201
MNAR_l,None,AYWIEKR,05,63.793103448275865,83.14606741573034,73.26732673267327,77.89473684210527
MNAR_l,None,AYWIEKR,10,37.878787878787875,61.72839506172839,49.504950495049506,54.94505494505494
MNAR_l,None,AYWIEKR,15,30.53435114503817,57.14285714285714,39.603960396039604,46.783625730994146
MNAR_l,None,AYWIEKR,20,26.5625,55.73770491803278,33.663366336633665,41.9753086419753
MNAR_l,None,AYWIEKR,25,12.871287128712872,100.0,12.871287128712872,22.807017543859647
MNAR_l,None,ATHKM6V,05,67.85714285714286,67.85714285714286,100.0,80.85106382978724
MNAR_l,None,ATHKM6V,10,54.23728813559322,60.37735849056604,84.21052631578947,70.32967032967034
MNAR_l,None,ATHKM6V,15,57.14285714285714,64.0,84.21052631578947,72.72727272727272
MNAR_l,None,ATHKM6V,20,57.407407407407405,65.95744680851064,81.57894736842105,72.94117647058823
MNAR_l,None,ATHKM6V,25,49.09090909090909,61.36363636363637,71.05263157894737,65.85365853658537
MNAR_l,None,AFPB8J2,05,67.6056338028169,68.57142857142857,97.95918367346938,80.67226890756302
MNAR_l,None,AFPB8J2,10,58.9041095890411,64.17910447761194,87.75510204081633,74.13793103448276
MNAR_l,None,AFPB8J2,15,60.36036036036037,83.75,68.36734693877551,75.2808988764045
MNAR_l,None,AFPB8J2,20,58.252427184466015,92.3076923076923,61.224489795918366,73.61963190184049
MNAR_l,None,AFPB8J2,25,25.0,54.385964912280706,31.63265306122449,40.0
MNAR_l,None,A0VFT1N,05,92.85714285714286,100.0,92.85714285714286,96.2962962962963
MNAR_l,None,A0VFT1N,10,86.13861386138613,96.66666666666667,88.77551020408163,92.55319148936171
MNAR_l,None,A0VFT1N,15,50.48543689320388,91.22807017543859,53.06122448979592,67.0967741935484
MNAR_l,None,A0VFT1N,20,26.21359223300971,84.375,27.55102040816326,41.53846153846153
MNAR_l,None,A0VFT1N,25,12.62135922330097,72.22222222222221,13.26530612244898,22.413793103448278
MNAR_l,None,AURCTAK,05,90.74074074074075,90.74074074074075,100.0,95.14563106796116
MNAR_l,None,AURCTAK,10,90.74074074074075,90.74074074074075,100.0,95.14563106796116
MNAR_l,None,AURCTAK,15,88.88888888888889,90.56603773584906,97.95918367346938,94.11764705882352
MNAR_l,None,AURCTAK,20,80.35714285714286,86.53846153846155,91.83673469387756,89.10891089108911
